# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Jul  1 21:30:23 2025
#
# COLUMN star_id:        Star ID
# COLUMN region:         Part of Sky Surveyed
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN starthjd:       Start HJD [day]
# COLUMN endhjd:         End HJD [day]
# COLUMN bmag:           B Mag [mag]
# COLUMN vmag:           V Mag [mag]
# COLUMN rmag:           R Mag [mag]
# COLUMN rerr:           R Mag uncertainty [mag]
# COLUMN lcfil:          Light Curve Filter
# COLUMN npts:           Points in Light Curve
#
star_id,region,ra,dec,starthjd,endhjd,bmag,vmag,rmag,rerr,lcfil,npts
TrES_Lyr1_23935,TrES_Lyr1,282.5483,49.7486,2453541.79,2453616.73,,,16.094,0.039,R,11398
TrES_Lyr1_23936,TrES_Lyr1,287.8008,47.7006,2453541.79,2453616.73,,,16.087,0.056,R,15541
TrES_Lyr1_23937,TrES_Lyr1,288.9350,49.6017,2453541.79,2453616.73,,,16.088,0.049,R,11398
TrES_Lyr1_23938,TrES_Lyr1,281.5796,47.3575,2453541.79,2453616.73,,,16.088,0.043,R,11398
TrES_Lyr1_23939,TrES_Lyr1,283.7933,44.5039,2453541.79,2453616.73,,,16.088,0.101,R,11398
TrES_Lyr1_23940,TrES_Lyr1,286.8825,49.4111,2453541.79,2453616.73,,,16.089,0.050,R,15542
TrES_Lyr1_23941,TrES_Lyr1,283.5358,49.5508,2453541.79,2453616.73,,,16.087,0.039,R,11398
TrES_Lyr1_23942,TrES_Lyr1,283.5342,48.8814,2453541.79,2453616.73,,,16.089,0.049,R,15544
TrES_Lyr1_23943,TrES_Lyr1,286.3671,48.2822,2453541.79,2453616.73,,,16.086,0.045,R,15539
TrES_Lyr1_23944,TrES_Lyr1,282.5650,45.5633,2453541.79,2453616.73,,,16.087,0.040,R,15541
TrES_Lyr1_23945,TrES_Lyr1,283.5275,44.9689,2453541.79,2453616.73,,,16.090,0.028,R,15542
TrES_Lyr1_23946,TrES_Lyr1,283.9883,49.1489,2453549.75,2453611.95,,,16.084,0.119,R,4142
TrES_Lyr1_23947,TrES_Lyr1,289.2008,47.1508,2453541.79,2453616.73,,,16.091,0.141,R,15538
TrES_Lyr1_23948,TrES_Lyr1,288.7375,46.7458,2453541.79,2453616.73,,,16.090,0.037,R,15540
TrES_Lyr1_23949,TrES_Lyr1,287.8012,48.7975,2453541.79,2453616.73,,,16.089,0.040,R,15543
TrES_Lyr1_23950,TrES_Lyr1,283.9708,46.3367,2453541.79,2453616.73,,,16.088,0.047,R,15540
TrES_Lyr1_23951,TrES_Lyr1,286.1829,47.3917,2453541.79,2453616.73,,,16.088,0.055,R,15542
TrES_Lyr1_23952,TrES_Lyr1,288.7196,49.6600,2453541.79,2453616.73,,,16.092,0.060,R,11398
TrES_Lyr1_23953,TrES_Lyr1,282.7829,46.6536,2453541.79,2453616.73,,,16.089,0.038,R,15536
TrES_Lyr1_23954,TrES_Lyr1,283.4517,49.5161,2453541.79,2453616.73,,,16.089,0.036,R,15540
TrES_Lyr1_23955,TrES_Lyr1,283.3971,45.4208,2453541.79,2453616.73,,,16.089,0.032,R,15537
TrES_Lyr1_23956,TrES_Lyr1,283.2129,45.1397,2453541.79,2453616.73,,,16.089,0.075,R,15537
TrES_Lyr1_23957,TrES_Lyr1,283.6671,47.7742,2453541.79,2453616.73,,,16.089,0.051,R,15542
TrES_Lyr1_23958,TrES_Lyr1,283.7942,44.0592,2453549.75,2453611.95,,,16.080,0.086,R,4098
TrES_Lyr1_23959,TrES_Lyr1,288.6033,44.9228,2453549.75,2453611.95,,,16.085,0.078,R,4138
TrES_Lyr1_23960,TrES_Lyr1,285.0129,44.1292,2453549.75,2453611.95,,,16.085,0.074,R,4139
TrES_Lyr1_23961,TrES_Lyr1,285.2621,46.9183,2453549.75,2453611.95,,,16.085,0.105,R,4146
TrES_Lyr1_23962,TrES_Lyr1,281.6938,49.6131,2453549.75,2453611.95,,,16.084,0.102,R,4139
TrES_Lyr1_23963,TrES_Lyr1,288.7554,47.4894,2453549.75,2453611.95,,,16.084,0.163,R,4140
TrES_Lyr1_23964,TrES_Lyr1,283.5796,45.9956,2453541.79,2453616.73,,,16.089,0.047,R,15539
TrES_Lyr1_23965,TrES_Lyr1,282.6942,48.6581,2453541.79,2453616.73,,,16.089,0.043,R,15544
TrES_Lyr1_23966,TrES_Lyr1,281.9321,48.9000,2453541.79,2453616.73,,,16.092,0.047,R,15539
TrES_Lyr1_23967,TrES_Lyr1,282.2175,48.9019,2453541.79,2453616.73,,,16.094,0.167,R,15546
TrES_Lyr1_23968,TrES_Lyr1,282.2125,46.3967,2453541.79,2453616.73,,,16.090,0.042,R,15536
TrES_Lyr1_23969,TrES_Lyr1,288.1842,47.8914,2453541.79,2453616.73,,,16.089,0.051,R,15545
TrES_Lyr1_23970,TrES_Lyr1,281.6829,47.2103,2453541.79,2453616.73,,,16.091,0.038,R,15539
TrES_Lyr1_23971,TrES_Lyr1,289.1687,45.5797,2453541.79,2453616.73,,,16.048,0.025,R,11398
TrES_Lyr1_23972,TrES_Lyr1,286.7117,47.1506,2453541.79,2453616.73,,,16.090,0.054,R,15542
TrES_Lyr1_23973,TrES_Lyr1,283.6913,45.6644,2453549.75,2453611.95,,,16.085,0.082,R,4145
TrES_Lyr1_23974,TrES_Lyr1,282.2887,45.8797,2453549.75,2453611.95,,,16.085,0.101,R,4145
TrES_Lyr1_23975,TrES_Lyr1,281.6829,44.4136,2453541.79,2453616.73,,,16.093,0.050,R,11398
TrES_Lyr1_23976,TrES_Lyr1,284.9050,49.2858,2453541.79,2453616.73,,,16.090,0.090,R,15543
TrES_Lyr1_23977,TrES_Lyr1,286.7296,47.8836,2453541.79,2453616.73,,,16.090,0.040,R,15545
TrES_Lyr1_23978,TrES_Lyr1,285.6908,49.6089,2453541.79,2453616.73,,,16.093,0.031,R,11398
TrES_Lyr1_23979,TrES_Lyr1,286.7575,46.8450,2453541.79,2453616.73,,,16.089,0.049,R,15543
TrES_Lyr1_23980,TrES_Lyr1,281.7646,46.7761,2453541.79,2453616.73,,,16.092,0.056,R,15543
TrES_Lyr1_23981,TrES_Lyr1,284.5075,44.4147,2453541.79,2453616.73,,,16.091,0.049,R,15543
TrES_Lyr1_23982,TrES_Lyr1,289.1950,47.4114,2453541.79,2453616.73,,,16.089,0.035,R,11398
TrES_Lyr1_23983,TrES_Lyr1,283.8983,45.5006,2453541.79,2453616.73,,,16.091,0.052,R,15538
TrES_Lyr1_23984,TrES_Lyr1,287.6296,44.4669,2453541.79,2453616.73,,,16.092,0.044,R,15538
TrES_Lyr1_23985,TrES_Lyr1,281.8879,48.8083,2453549.75,2453611.95,,,16.087,0.135,R,4144
TrES_Lyr1_23986,TrES_Lyr1,286.9567,47.3108,2453549.75,2453611.95,,,16.087,0.152,R,4146
TrES_Lyr1_23987,TrES_Lyr1,286.3775,44.0086,2453549.75,2453611.95,,,16.087,0.063,R,4144
TrES_Lyr1_23988,TrES_Lyr1,288.8883,47.3933,2453549.75,2453611.95,,,16.087,0.102,R,4145
TrES_Lyr1_23989,TrES_Lyr1,287.3917,46.9858,2453549.75,2453611.95,,,16.087,0.096,R,4141
TrES_Lyr1_23990,TrES_Lyr1,284.9971,47.3239,2453541.79,2453616.73,,,16.091,0.064,R,15543
TrES_Lyr1_23991,TrES_Lyr1,283.4304,44.3781,2453541.79,2453616.73,,,16.092,0.049,R,15534
TrES_Lyr1_23992,TrES_Lyr1,282.1533,48.0394,2453541.79,2453616.73,,,16.092,0.040,R,11398
TrES_Lyr1_23993,TrES_Lyr1,281.5537,48.7994,2453541.79,2453616.73,,,16.094,0.039,R,15545
TrES_Lyr1_23994,TrES_Lyr1,288.0871,44.7044,2453541.79,2453616.73,,,16.092,0.034,R,15539
TrES_Lyr1_23995,TrES_Lyr1,286.3900,49.6736,2453541.79,2453616.73,,,16.093,0.043,R,15543
TrES_Lyr1_23996,TrES_Lyr1,282.5717,46.6889,2453541.79,2453616.73,,,16.093,0.048,R,15542
TrES_Lyr1_23997,TrES_Lyr1,282.8446,45.9636,2453541.79,2453616.73,,,16.091,0.066,R,15541
TrES_Lyr1_23998,TrES_Lyr1,282.5671,47.6731,2453549.75,2453611.95,,,16.086,0.158,R,4143
TrES_Lyr1_23999,TrES_Lyr1,289.3238,47.5272,2453549.75,2453611.95,,,16.087,0.062,R,4146
TrES_Lyr1_24000,TrES_Lyr1,289.8062,49.7417,2453549.75,2453611.95,,,16.070,0.100,R,4137
TrES_Lyr1_24001,TrES_Lyr1,282.5113,46.6906,2453549.75,2453611.95,,,16.087,0.139,R,4138
TrES_Lyr1_24002,TrES_Lyr1,285.1750,45.7325,2453541.79,2453616.73,,,16.091,0.056,R,15540
TrES_Lyr1_24003,TrES_Lyr1,283.0408,47.1781,2453541.79,2453616.73,,,16.092,0.038,R,15542
TrES_Lyr1_24004,TrES_Lyr1,286.9096,45.8967,2453541.79,2453616.73,,,16.092,0.052,R,15537
TrES_Lyr1_24005,TrES_Lyr1,287.2525,47.9403,2453541.79,2453616.73,,,16.092,0.074,R,11398
TrES_Lyr1_24006,TrES_Lyr1,284.3529,49.4247,2453541.79,2453616.73,,,16.094,0.072,R,11398
TrES_Lyr1_24007,TrES_Lyr1,287.1979,44.2333,2453541.79,2453616.73,,,16.094,0.036,R,15541
TrES_Lyr1_24008,TrES_Lyr1,285.6612,49.5711,2453541.79,2453616.73,,,16.096,0.050,R,11398
TrES_Lyr1_24009,TrES_Lyr1,284.5971,44.3556,2453541.79,2453616.73,,,16.095,0.051,R,15537
TrES_Lyr1_24010,TrES_Lyr1,283.3313,45.8089,2453541.79,2453616.73,,,16.095,0.036,R,15545
TrES_Lyr1_24011,TrES_Lyr1,287.9812,48.6661,2453541.79,2453616.73,,,16.093,0.049,R,15541
TrES_Lyr1_24012,TrES_Lyr1,289.3846,45.8878,2453549.75,2453611.95,,,16.090,0.072,R,4140
TrES_Lyr1_24013,TrES_Lyr1,288.7121,48.1178,2453549.75,2453611.95,,,16.089,0.061,R,4143
TrES_Lyr1_24015,TrES_Lyr1,289.0700,49.8478,2453549.75,2453611.95,,,16.060,0.067,R,4143
TrES_Lyr1_24016,TrES_Lyr1,289.1767,49.0689,2453541.79,2453616.73,,,16.095,0.045,R,11398
TrES_Lyr1_24017,TrES_Lyr1,282.4663,49.6592,2453541.79,2453616.73,,,16.097,0.041,R,15537
TrES_Lyr1_24018,TrES_Lyr1,288.7433,44.6556,2453541.79,2453616.73,,,16.096,0.049,R,11398
TrES_Lyr1_24019,TrES_Lyr1,288.0158,45.5958,2453541.79,2453616.73,,,16.092,0.039,R,11398
TrES_Lyr1_24020,TrES_Lyr1,285.1900,49.0444,2453541.79,2453616.73,,,16.094,0.042,R,15543
TrES_Lyr1_24021,TrES_Lyr1,289.3221,47.5264,2453541.79,2453616.73,,,16.092,0.044,R,11398
TrES_Lyr1_24022,TrES_Lyr1,286.1363,49.7267,2453541.79,2453616.73,,,16.095,0.036,R,15539
TrES_Lyr1_24023,TrES_Lyr1,286.3508,46.1642,2453541.79,2453616.73,,,16.093,0.049,R,15541
TrES_Lyr1_24024,TrES_Lyr1,288.2462,44.4386,2453541.79,2453616.73,,,16.095,0.052,R,11398
TrES_Lyr1_24025,TrES_Lyr1,285.4154,44.7619,2453541.79,2453616.73,,,16.094,0.053,R,15543
TrES_Lyr1_24026,TrES_Lyr1,285.3796,45.9947,2453541.79,2453616.73,,,16.093,0.041,R,15542
TrES_Lyr1_24027,TrES_Lyr1,282.3371,45.1844,2453549.75,2453611.95,,,16.089,0.113,R,4140
TrES_Lyr1_24028,TrES_Lyr1,283.1350,43.9503,2453549.75,2453611.95,,,16.074,0.086,R,4145
TrES_Lyr1_24029,TrES_Lyr1,289.6450,47.1131,2453549.75,2453611.95,,,16.089,0.071,R,4142
TrES_Lyr1_24030,TrES_Lyr1,287.8754,47.0661,2453549.75,2453611.95,,,16.090,0.111,R,4146
TrES_Lyr1_24031,TrES_Lyr1,289.4083,44.3361,2453549.75,2453611.95,,,16.089,0.104,R,4145
TrES_Lyr1_24032,TrES_Lyr1,287.1258,47.5947,2453549.75,2453611.95,,,16.090,0.072,R,4142
TrES_Lyr1_24033,TrES_Lyr1,285.6254,48.5781,2453549.75,2453611.95,,,16.089,0.097,R,4144
TrES_Lyr1_24034,TrES_Lyr1,288.1867,44.4017,2453549.75,2453611.95,,,16.089,0.110,R,4143
TrES_Lyr1_24035,TrES_Lyr1,281.9287,44.9564,2453541.79,2453616.73,,,16.096,0.034,R,15534
TrES_Lyr1_24036,TrES_Lyr1,285.3758,45.0092,2453541.79,2453616.73,,,16.100,0.064,R,11398
TrES_Lyr1_24037,TrES_Lyr1,288.0354,49.1186,2453541.79,2453616.73,,,16.096,0.131,R,15541
TrES_Lyr1_24038,TrES_Lyr1,282.6029,45.3600,2453541.79,2453616.73,,,16.118,0.057,R,11398
TrES_Lyr1_24039,TrES_Lyr1,282.7500,46.3806,2453541.79,2453616.73,,,16.095,0.048,R,15532
TrES_Lyr1_24040,TrES_Lyr1,285.7667,47.8564,2453541.79,2453616.73,,,16.093,0.039,R,11398
TrES_Lyr1_24041,TrES_Lyr1,287.6904,48.6233,2453541.79,2453616.73,,,16.096,0.071,R,15544
TrES_Lyr1_24042,TrES_Lyr1,283.1342,44.5064,2453541.79,2453616.73,,,16.095,0.091,R,11398
TrES_Lyr1_24043,TrES_Lyr1,288.3221,46.8725,2453541.79,2453616.73,,,16.094,0.068,R,15540
TrES_Lyr1_24044,TrES_Lyr1,285.1529,46.0892,2453541.79,2453616.73,,,16.094,0.121,R,11398
TrES_Lyr1_24045,TrES_Lyr1,285.4304,45.9511,2453541.79,2453616.73,,,16.094,0.051,R,15542
TrES_Lyr1_24046,TrES_Lyr1,284.4046,45.5356,2453541.79,2453616.73,,,16.094,0.033,R,11398
TrES_Lyr1_24047,TrES_Lyr1,289.1237,45.7050,2453541.79,2453616.73,,,16.094,0.081,R,15539
TrES_Lyr1_24048,TrES_Lyr1,284.7679,48.2908,2453541.79,2453616.73,,,16.094,0.047,R,15543
TrES_Lyr1_24049,TrES_Lyr1,282.0721,47.9667,2453549.75,2453611.95,,,16.090,0.112,R,4144
TrES_Lyr1_24050,TrES_Lyr1,286.8392,46.2886,2453549.75,2453611.95,,,16.090,0.136,R,4144
TrES_Lyr1_24051,TrES_Lyr1,281.1617,46.9136,2453549.75,2453611.95,,,16.090,0.140,R,4145
TrES_Lyr1_24052,TrES_Lyr1,285.4500,47.3747,2453549.75,2453611.95,,,16.090,0.098,R,4145
TrES_Lyr1_24053,TrES_Lyr1,288.3775,49.3175,2453541.79,2453616.73,,,16.097,0.046,R,15526
TrES_Lyr1_24054,TrES_Lyr1,284.9400,48.6108,2453541.79,2453616.73,,,16.096,0.043,R,15543
TrES_Lyr1_24055,TrES_Lyr1,284.4329,46.9694,2453541.79,2453616.73,,,16.097,0.068,R,15542
TrES_Lyr1_24056,TrES_Lyr1,288.6554,48.7689,2453541.79,2453616.73,,,16.097,0.057,R,15544
TrES_Lyr1_24057,TrES_Lyr1,284.2250,46.0531,2453541.79,2453616.73,,,16.096,0.045,R,15544
TrES_Lyr1_24058,TrES_Lyr1,286.8129,44.3369,2453541.79,2453616.73,,,16.096,0.046,R,15542
TrES_Lyr1_24059,TrES_Lyr1,284.9146,47.9925,2453541.79,2453616.73,,,16.094,0.055,R,15543
TrES_Lyr1_24060,TrES_Lyr1,285.0242,45.7281,2453541.79,2453616.73,,,16.097,0.043,R,11398
TrES_Lyr1_24061,TrES_Lyr1,284.6575,47.4731,2453541.79,2453616.73,,,16.098,0.046,R,15541
TrES_Lyr1_24062,TrES_Lyr1,287.3921,45.4317,2453541.79,2453616.73,,,16.096,0.046,R,15536
TrES_Lyr1_24063,TrES_Lyr1,282.9692,46.4244,2453541.79,2453616.73,,,16.096,0.037,R,15543
TrES_Lyr1_24064,TrES_Lyr1,288.4042,47.6656,2453541.79,2453616.73,,,16.096,0.036,R,15539
TrES_Lyr1_24065,TrES_Lyr1,286.1779,44.9700,2453541.79,2453616.73,,,16.095,0.048,R,11398
TrES_Lyr1_24066,TrES_Lyr1,289.5379,45.1050,2453549.75,2453611.95,,,16.092,0.106,R,4143
TrES_Lyr1_24067,TrES_Lyr1,287.4225,47.4778,2453549.75,2453611.95,,,16.092,0.081,R,4143
TrES_Lyr1_24068,TrES_Lyr1,285.7558,45.6500,2453549.75,2453611.95,,,16.092,0.117,R,4146
TrES_Lyr1_24069,TrES_Lyr1,285.4546,44.0883,2453549.75,2453611.95,,,16.092,0.138,R,4142
TrES_Lyr1_24070,TrES_Lyr1,286.0437,44.1192,2453549.75,2453611.95,,,16.093,0.116,R,4136
TrES_Lyr1_24071,TrES_Lyr1,282.3788,47.0978,2453541.79,2453616.73,,,16.097,0.075,R,15540
TrES_Lyr1_24072,TrES_Lyr1,287.4362,44.2519,2453541.79,2453616.73,,,16.099,0.041,R,15537
TrES_Lyr1_24073,TrES_Lyr1,286.2987,49.4197,2453541.79,2453616.73,,,16.097,0.045,R,15543
TrES_Lyr1_24074,TrES_Lyr1,284.8462,49.4906,2453541.79,2453616.73,,,16.098,0.054,R,15545
TrES_Lyr1_24075,TrES_Lyr1,281.0671,48.6153,2453541.79,2453616.73,,,16.098,0.075,R,15543
TrES_Lyr1_24076,TrES_Lyr1,288.7671,48.0583,2453541.79,2453616.73,,,16.097,0.039,R,15546
TrES_Lyr1_24077,TrES_Lyr1,284.6137,49.4178,2453541.79,2453616.73,,,16.096,0.038,R,15543
TrES_Lyr1_24078,TrES_Lyr1,283.2125,44.2947,2453541.79,2453616.73,,,16.099,0.042,R,11398
TrES_Lyr1_24079,TrES_Lyr1,288.0225,48.5431,2453549.75,2453611.95,,,16.092,0.121,R,4145
TrES_Lyr1_24080,TrES_Lyr1,289.3188,46.6753,2453549.75,2453611.95,,,16.093,0.153,R,4144
TrES_Lyr1_24081,TrES_Lyr1,289.5904,45.6667,2453549.75,2453611.95,,,16.094,0.122,R,4137
TrES_Lyr1_24082,TrES_Lyr1,284.6637,49.4944,2453549.75,2453611.95,,,16.093,0.079,R,4141
TrES_Lyr1_24083,TrES_Lyr1,283.6004,44.1408,2453549.75,2453611.95,,,16.092,0.072,R,4132
TrES_Lyr1_24084,TrES_Lyr1,289.1133,44.3969,2453549.75,2453611.95,,,16.371,0.166,R,3458
TrES_Lyr1_24085,TrES_Lyr1,289.4588,45.0939,2453549.75,2453611.95,,,16.092,0.109,R,4141
TrES_Lyr1_24086,TrES_Lyr1,283.9404,48.6994,2453541.79,2453616.73,,,16.100,0.050,R,15541
TrES_Lyr1_24087,TrES_Lyr1,283.7254,44.8542,2453541.79,2453616.73,,,16.098,0.040,R,15537
TrES_Lyr1_24088,TrES_Lyr1,284.0542,46.6217,2453541.79,2453616.73,,,16.098,0.040,R,15542
TrES_Lyr1_24089,TrES_Lyr1,288.5300,47.3289,2453541.79,2453616.73,,,16.097,0.041,R,15544
TrES_Lyr1_24090,TrES_Lyr1,288.8892,47.0428,2453541.79,2453616.73,,,16.097,0.048,R,15542
TrES_Lyr1_24091,TrES_Lyr1,286.7758,46.0747,2453541.79,2453616.73,,,16.097,0.043,R,15540
TrES_Lyr1_24092,TrES_Lyr1,285.2971,45.6561,2453541.79,2453616.73,,,16.097,0.043,R,15541
TrES_Lyr1_24093,TrES_Lyr1,287.2167,45.2806,2453541.79,2453616.73,,,16.099,0.113,R,15539
TrES_Lyr1_24094,TrES_Lyr1,287.9613,44.2308,2453541.79,2453616.73,,,16.098,0.068,R,11398
TrES_Lyr1_24095,TrES_Lyr1,285.1654,44.7144,2453541.79,2453616.73,,,16.099,0.043,R,15537
TrES_Lyr1_24096,TrES_Lyr1,287.0813,47.7208,2453541.79,2453616.73,,,16.098,0.061,R,11398
TrES_Lyr1_24097,TrES_Lyr1,288.2450,47.9111,2453541.79,2453616.73,,,16.099,0.036,R,15536
TrES_Lyr1_24098,TrES_Lyr1,286.5967,46.8878,2453549.75,2453611.95,,,16.093,0.112,R,4146
TrES_Lyr1_24099,TrES_Lyr1,288.8133,46.3094,2453549.75,2453611.95,,,16.093,0.087,R,4146
TrES_Lyr1_24100,TrES_Lyr1,289.5242,45.2614,2453549.75,2453611.95,,,16.093,0.093,R,4144
TrES_Lyr1_24101,TrES_Lyr1,285.0263,46.9069,2453541.79,2453616.73,,,16.098,0.054,R,15541
TrES_Lyr1_24102,TrES_Lyr1,283.5442,47.8842,2453541.79,2453616.73,,,16.103,0.038,R,15545
TrES_Lyr1_24103,TrES_Lyr1,286.2529,47.8689,2453541.79,2453616.73,,,16.098,0.047,R,15543
TrES_Lyr1_24104,TrES_Lyr1,286.3213,44.6969,2453541.79,2453616.73,,,16.099,0.046,R,15541
TrES_Lyr1_24105,TrES_Lyr1,281.9029,47.5758,2453541.79,2453616.73,,,16.098,0.043,R,15537
TrES_Lyr1_24106,TrES_Lyr1,288.1758,47.6944,2453541.79,2453616.73,,,16.099,0.065,R,15545
TrES_Lyr1_24107,TrES_Lyr1,284.0950,45.6164,2453541.79,2453616.73,,,16.099,0.043,R,15543
TrES_Lyr1_24108,TrES_Lyr1,283.1388,44.9336,2453541.79,2453616.73,,,16.100,0.042,R,15536
TrES_Lyr1_24109,TrES_Lyr1,282.2483,46.2056,2453541.79,2453616.73,,,16.099,0.048,R,11398
TrES_Lyr1_24110,TrES_Lyr1,281.8571,46.7756,2453541.79,2453616.73,,,16.100,0.059,R,15541
TrES_Lyr1_24111,TrES_Lyr1,289.0738,48.7889,2453541.79,2453616.73,,,16.100,0.096,R,11398
TrES_Lyr1_24112,TrES_Lyr1,287.0042,44.9242,2453541.79,2453616.73,,,16.100,0.029,R,15542
TrES_Lyr1_24113,TrES_Lyr1,282.9696,49.6186,2453549.75,2453611.95,,,16.093,0.084,R,4142
TrES_Lyr1_24114,TrES_Lyr1,289.8058,48.5275,2453549.75,2453600.98,,,16.094,0.092,R,3120
TrES_Lyr1_24115,TrES_Lyr1,288.8717,46.3017,2453549.75,2453611.95,,,16.093,0.058,R,4138
TrES_Lyr1_24116,TrES_Lyr1,285.5738,44.0372,2453549.75,2453611.95,,,16.093,0.087,R,4144
TrES_Lyr1_24117,TrES_Lyr1,286.8408,44.0861,2453549.75,2453611.95,,,16.094,0.092,R,4137
TrES_Lyr1_24118,TrES_Lyr1,286.5658,48.0858,2453549.75,2453611.95,,,16.093,0.162,R,4141
TrES_Lyr1_24119,TrES_Lyr1,284.8712,44.5803,2453549.75,2453611.95,,,16.095,0.131,R,4142
TrES_Lyr1_24120,TrES_Lyr1,284.7725,46.7653,2453541.79,2453616.73,,,16.100,0.063,R,15541
TrES_Lyr1_24121,TrES_Lyr1,287.2475,49.7011,2453541.79,2453616.73,,,16.100,0.054,R,15541
TrES_Lyr1_24122,TrES_Lyr1,284.4829,45.5431,2453541.79,2453616.73,,,16.102,0.060,R,11398
TrES_Lyr1_24123,TrES_Lyr1,284.6925,46.5706,2453541.79,2453616.73,,,16.099,0.046,R,15540
TrES_Lyr1_24124,TrES_Lyr1,283.3875,46.0378,2453541.79,2453616.73,,,16.101,0.090,R,15541
TrES_Lyr1_24125,TrES_Lyr1,285.1162,48.4639,2453541.79,2453616.73,,,16.099,0.047,R,15541
TrES_Lyr1_24126,TrES_Lyr1,282.6229,47.0431,2453541.79,2453616.73,,,16.100,0.027,R,15545
TrES_Lyr1_24127,TrES_Lyr1,285.2283,44.0939,2453549.75,2453611.95,,,16.094,0.072,R,4142
TrES_Lyr1_24128,TrES_Lyr1,283.3492,49.5694,2453549.75,2453611.95,,,16.095,0.126,R,4141
TrES_Lyr1_24129,TrES_Lyr1,287.5608,47.2172,2453549.75,2453611.95,,,16.095,0.104,R,4146
TrES_Lyr1_24130,TrES_Lyr1,288.5367,45.1031,2453549.75,2453611.95,,,16.094,0.191,R,4141
TrES_Lyr1_24131,TrES_Lyr1,281.4613,46.0761,2453549.75,2453611.95,,,16.094,0.095,R,4140
TrES_Lyr1_24132,TrES_Lyr1,282.8442,47.3439,2453549.75,2453611.95,,,16.095,0.072,R,4143
TrES_Lyr1_24133,TrES_Lyr1,285.8304,49.8819,2453549.75,2453611.95,,,16.094,0.083,R,4144
TrES_Lyr1_24134,TrES_Lyr1,282.6033,48.6550,2453549.75,2453611.95,,,16.095,0.106,R,4143
TrES_Lyr1_24135,TrES_Lyr1,283.4492,45.4483,2453541.79,2453616.73,,,16.106,0.053,R,11398
TrES_Lyr1_24136,TrES_Lyr1,283.1042,46.4983,2453541.79,2453616.73,,,16.101,0.041,R,15545
TrES_Lyr1_24137,TrES_Lyr1,287.2588,49.0283,2453541.79,2453616.73,,,16.100,0.041,R,15537
TrES_Lyr1_24138,TrES_Lyr1,288.9471,46.6339,2453541.79,2453616.73,,,16.101,0.043,R,15539
TrES_Lyr1_24139,TrES_Lyr1,288.7692,48.4669,2453541.79,2453616.73,,,16.102,0.070,R,15540
TrES_Lyr1_24140,TrES_Lyr1,288.6183,48.4603,2453541.79,2453616.73,,,16.101,0.119,R,15540
TrES_Lyr1_24141,TrES_Lyr1,288.6542,47.8142,2453541.79,2453616.73,,,16.101,0.055,R,15541
TrES_Lyr1_24142,TrES_Lyr1,282.8317,46.7631,2453541.79,2453616.73,,,16.102,0.099,R,11398
TrES_Lyr1_24143,TrES_Lyr1,282.4571,48.4339,2453541.79,2453616.73,,,16.100,0.035,R,15545
TrES_Lyr1_24144,TrES_Lyr1,284.1171,46.9022,2453541.79,2453616.73,,,16.100,0.051,R,15545
TrES_Lyr1_24145,TrES_Lyr1,281.1042,48.1525,2453549.75,2453611.95,,,16.095,0.070,R,4145
TrES_Lyr1_24146,TrES_Lyr1,286.7258,44.0847,2453549.75,2453611.95,,,16.096,0.123,R,4146
TrES_Lyr1_24147,TrES_Lyr1,288.0958,45.2939,2453549.75,2453611.95,,,16.096,0.156,R,4146
TrES_Lyr1_24148,TrES_Lyr1,287.1404,44.5928,2453541.79,2453616.73,,,16.102,0.049,R,15544
TrES_Lyr1_24149,TrES_Lyr1,283.9896,48.9042,2453541.79,2453616.73,,,16.102,0.048,R,15544
TrES_Lyr1_24150,TrES_Lyr1,286.0150,45.1558,2453541.79,2453616.73,,,16.101,0.052,R,11398
TrES_Lyr1_24151,TrES_Lyr1,281.8617,44.1925,2453541.79,2453616.73,,,16.105,0.041,R,11398
TrES_Lyr1_24152,TrES_Lyr1,284.5329,44.9350,2453541.79,2453616.73,,,16.102,0.035,R,15539
TrES_Lyr1_24153,TrES_Lyr1,289.2175,47.0325,2453541.79,2453616.73,,,16.108,0.042,R,11398
TrES_Lyr1_24154,TrES_Lyr1,288.5246,44.5922,2453541.79,2453616.73,,,16.102,0.045,R,15542
TrES_Lyr1_24155,TrES_Lyr1,281.8400,44.0494,2453549.75,2453611.95,,,16.098,0.110,R,4140
TrES_Lyr1_24156,TrES_Lyr1,289.3838,48.3839,2453549.75,2453611.95,,,16.096,0.050,R,4091
TrES_Lyr1_24157,TrES_Lyr1,289.2342,44.3281,2453549.75,2453611.95,,,16.097,0.057,R,4142
TrES_Lyr1_24158,TrES_Lyr1,287.9971,45.7197,2453549.75,2453611.95,,,16.097,0.115,R,4142
TrES_Lyr1_24159,TrES_Lyr1,284.1779,48.7033,2453549.75,2453611.95,,,16.097,0.157,R,4146
TrES_Lyr1_24160,TrES_Lyr1,288.7987,45.0806,2453549.75,2453611.95,,,16.096,0.135,R,4146
TrES_Lyr1_24161,TrES_Lyr1,286.3542,47.6383,2453549.75,2453611.95,,,16.097,0.090,R,4144
TrES_Lyr1_24162,TrES_Lyr1,289.2471,48.6508,2453549.75,2453611.95,,,16.096,0.055,R,4142
